"Fp2-F4"	"F4-C4"	"C4-P4"	"P4-O2"	"Fp1-F3"	"F3-C3"	"C3-P3"	"P3-O1"	"Fp2-F8"	"F8-T4"	"T4-T6"	"T6-O2"	"Fp1-F7"	"F7-T3"	"T3-T5"	"T5-O1"	"Fz-Cz"	"Cz-Pz"	"t"	"seizure"
-0.3052	2.594	-2.1362	2.2888	3.9673	-0.7629	0.7629	5.188	2.2888	-0.1526	-0.6104	0.9155	1.9836	1.8311	3.9673	1.3733	-2.7466	10.376	741.0312	1
1.5259	3.3569	-3.2043	4.5776	5.0354	0.7629	0.3052	5.9509	3.9673	0.6104	-1.5259	3.2043	3.6621	2.2888	4.1199	1.9836	-2.594	11.4441	741.0469	1
2.2888	2.4414	-3.5095	3.9673	6.1035	-1.2207	1.3733	5.188	3.5095	0.6104	-1.9836	3.0518	3.6621	1.3733	4.2725	2.1362	-4.1199	12.3596	741.0625	1
0.3052	1.3733	-2.1362	2.8992	5.3406	-1.5259	1.3733	5.188	1.2207	0.4578	-1.3733	2.1362	2.7466	2.1362	4.1199	1.3733	-5.4932	13.2751	741.0781	1
-0.3052	1.5259	-1.5259	2.1362	4.7302	-1.2207	0.7629	5.4932	1.3733	0.6104	-1.6785	1.5259	2.2888	2.1362	4.2725	1.0681	-5.3406	13.4277	741.0938	1
1.0681	3.0518	-1.9836	3.3569	6.1035	-0.1526	-0.1526	4.2725	3.9673	0.7629	-1.3733	2.1362	2.7466	2.4414	4.1199	0.7629	-3.6621	12.8174	741.1094	1
3.2043	3.2043	-2.7466	2.8992	7.9346	-1.6785	1.5259	4.2725	5.188	0.9155	-1.8311	2.2888	4.7302	2.2888	3.6621	1.3733	-3.9673	13.2751	741.125	1
2.2888	3.0518	-3.5095	1.9836	6.7139	-2.1362	2.2888	3.9673	3.2043	1.2207	-2.4414	1.8311	3.8147	1.3733	3.5095	2.1362	-3.8147	13.2751	741.1406	1
0.7629	1.6785	-1.5259	1.2207	5.0354	-2.4414	1.9836	2.594	3.2043	-0.4578	-2.1362	1.5259	1.6785	1.9836	3.9673	-0.4578	-3.0518	12.207	741.1562	1
0.3052	1.9836	-0.6104	0.7629	5.188	-0.9155	0.4578	3.5095	2.4414	1.5259	-1.2207	-0.3052	2.7466	1.6785	3.8147	0	-2.8992	12.6648	741.1719	1
2.2888	1.8311	-1.0681	1.6785	5.9509	0.4578	0.3052	4.7302	4.2725	1.6785	-1.9836	0.7629	3.8147	1.9836	3.9673	1.6785	-3.9673	14.1907	741.1875	1
3.6621	1.3733	-2.1362	2.594	5.7983	0.3052	1.3733	4.1199	4.1199	1.5259	-1.6785	1.5259	3.9673	2.594	3.6621	1.3733	-2.7466	12.8174	741.2031	1
1.5259	1.9836	-1.5259	1.0681	5.4932	-0.7629	1.0681	3.6621	3.0518	1.2207	-2.1362	0.9155	3.5095	1.8311	3.6621	0.4578	-2.8992	11.5967	741.2188	1
-1.0681	2.1362	-0.9155	0	5.188	-0.7629	-0.1526	3.2043	1.2207	1.0681	-1.2207	-0.9155	2.8992	1.0681	2.4414	1.0681	-2.2888	9.9182	741.2344	1
0.6104	2.594	0.1526	1.5259	6.1035	1.3733	-1.3733	4.1199	2.594	2.1362	0.6104	-0.4578	2.7466	2.8992	2.8992	1.6785	-1.9836	11.1389	741.25	1
1.9836	2.7466	-0.9155	3.0518	6.2561	0.9155	-1.2207	4.425	2.1362	1.8311	-0.3052	3.2043	5.0354	3.9673	0.7629	0.6104	-3.8147	13.1225	741.2656	1
1.9836	1.6785	-0.9155	1.8311	4.5776	0.6104	-0.6104	3.8147	3.5095	2.1362	-2.7466	1.6785	3.2043	1.6785	1.6785	1.8311	-4.5776	12.5122	741.2812	1
-0.6104	1.8311	-0.3052	-0.1526	3.8147	-0.7629	0	3.2043	1.8311	0.4578	-1.2207	-0.3052	2.2888	0.7629	1.8311	1.3733	-3.3569	9.9182	741.2969	1
-1.0681	0.9155	1.0681	-0.3052	3.8147	0.1526	-1.3733	2.1362	0.9155	1.0681	0.3052	-1.6785	1.6785	1.0681	1.3733	0.6104	-2.4414	9.3079	741.3125	1
1.8311	0.6104	0.7629	-0.9155	4.5776	0.9155	-1.9836	3.6621	3.6621	0.9155	-0.3052	-1.9836	2.7466	1.3733	0.4578	2.594	-2.594	9.613	741.3281	1
2.7466	1.0681	0.3052	-0.1526	5.0354	0.3052	-0.3052	3.3569	3.5095	2.594	-1.8311	-0.3052	3.8147	1.2207	0.4578	2.8992	-3.0518	11.2915	741.3438	1
1.2207	1.5259	0.3052	-2.7466	3.8147	-0.4578	0.4578	4.2725	2.2888	1.8311	-1.3733	-2.4414	3.2043	0.4578	-0.4578	4.8828	-4.2725	10.9863	741.3594	1
-0.3052	2.4414	0.4578	-3.6621	3.8147	-1.3733	-0.1526	5.4932	1.3733	1.2207	-1.5259	-2.1362	2.8992	-0.1526	-0.9155	5.9509	-3.5095	9.9182	741.375	1
-0.6104	2.594	1.2207	-3.3569	3.5095	0.4578	-1.8311	4.5776	2.4414	0.7629	-1.0681	-2.2888	3.3569	-0.9155	-1.6785	5.9509	-1.2207	8.0872	741.3906	1
2.2888	2.2888	0	-2.2888	5.0354	1.3733	-2.1362	3.3569	3.8147	1.9836	-1.9836	-1.5259	4.425	0.1526	-2.2888	5.3406	-0.6104	8.2397	741.4062	1
2.1362	4.425	-0.7629	-3.2043	4.5776	0.6104	-0.4578	3.3569	2.8992	2.594	-2.2888	-0.6104	4.425	-0.6104	-2.7466	7.019	-0.3052	8.3923	741.4219	1
-0.1526	3.9673	0	-5.6457	3.2043	-0.1526	-0.9155	2.8992	1.2207	2.2888	-2.4414	-2.8992	3.6621	-1.0681	-3.9673	6.4087	-2.7466	9.613	741.4375	1
-0.4578	4.8828	-0.1526	-5.9509	2.8992	1.0681	-2.7466	2.1362	2.594	1.3733	-2.2888	-3.3569	2.8992	-1.2207	-2.8992	4.5776	-3.2043	9.7656	741.4531	1
0.9155	4.7302	-0.1526	-5.0354	3.9673	1.6785	-3.5095	2.7466	4.5776	1.9836	-2.7466	-3.3569	3.5095	-0.9155	-3.0518	5.3406	-3.3569	10.6811	741.4688	1
3.0518	3.8147	-0.1526	-3.6621	4.5776	1.2207	-1.9836	3.6621	5.3406	3.0518	-2.7466	-2.594	4.8828	-1.3733	-2.8992	6.8664	-2.4414	10.8337	741.4844	1
2.1362	3.6621	0.3052	-5.6457	3.5095	-0.1526	-0.9155	2.7466	3.2043	3.3569	-3.2043	-2.8992	3.2043	-0.7629	-3.9673	6.7139	-2.7466	10.8337	741.5	1
-0.3052	4.7302	0.7629	-6.1035	1.8311	0.3052	-0.6104	1.9836	1.8311	3.0518	-2.1362	-3.6621	1.9836	-0.9155	-3.5095	5.9509	-2.594	10.0708	741.5156	1
0	5.3406	0.6104	-5.7983	2.1362	2.2888	-3.3569	3.2043	3.9673	2.4414	-1.6785	-4.5776	2.4414	-0.9155	-3.5095	6.2561	-3.5095	11.4441	741.5312	1
2.2888	4.7302	-0.4578	-4.425	2.8992	3.0518	-3.3569	4.1199	5.4932	2.4414	-2.4414	-3.3569	3.9673	-0.6104	-2.8992	6.2561	-4.5776	11.9018	741.5469	1
3.8147	4.425	-0.9155	-4.2725	2.4414	3.3569	-2.4414	4.5776	5.9509	2.594	-3.5095	-1.9836	3.9673	-0.3052	-2.2888	6.5613	-3.6621	11.2915	741.5625	1
1.2207	4.5776	-0.6104	-3.6621	1.5259	2.7466	-2.1362	3.9673	3.8147	1.8311	-2.4414	-1.6785	1.9836	-0.3052	-1.8311	6.2561	-3.0518	9.0027	741.5781	1
-0.1526	4.1199	1.6785	-5.188	1.6785	2.2888	-2.594	3.3569	2.8992	2.594	-1.9836	-3.0518	1.8311	0.3052	-2.7466	5.3406	-1.2207	7.3242	741.5938	1
0.4578	4.5776	1.0681	-5.0354	2.7466	2.7466	-2.7466	4.2725	3.3569	3.3569	-1.9836	-3.6621	3.3569	0	-1.9836	5.6457	-2.594	9.1553	741.6094	1
3.3569	4.1199	-0.7629	-4.1199	2.2888	2.8992	-2.2888	4.8828	5.3406	3.2043	-3.6621	-2.2888	2.8992	0.3052	-2.2888	6.8664	-4.425	11.5967	741.625	1
2.2888	4.1199	-1.3733	-3.9673	2.2888	1.3733	-1.0681	4.7302	5.0354	2.594	-3.9673	-2.594	3.0518	0.4578	-2.1362	5.9509	-6.8664	12.8174	741.6406	1
0.3052	4.7302	-1.3733	-5.0354	0.6104	0.6104	-0.7629	4.7302	3.5095	1.9836	-3.3569	-3.5095	1.5259	-0.3052	-2.4414	6.4087	-4.5776	9.4604	741.6562	1
0	4.2725	0.7629	-5.188	0.6104	2.1362	-2.8992	5.0354	3.2043	2.594	-2.2888	-3.6621	1.2207	0.4578	-2.1362	5.3406	-3.3569	8.0872	741.6719	1
1.2207	3.9673	1.2207	-3.8147	2.1362	2.8992	-2.7466	5.4932	4.425	3.9673	-3.3569	-2.4414	3.2043	-0.7629	-0.7629	6.1035	-3.3569	9.0027	741.6875	1
2.4414	5.188	-1.0681	-4.7302	2.1362	1.8311	-0.9155	6.1035	4.425	3.3569	-3.2043	-2.7466	3.2043	1.3733	-1.8311	6.4087	-4.2725	10.2234	741.7031	1
1.0681	4.1199	-0.1526	-3.9673	1.5259	1.2207	0.4578	6.5613	3.5095	2.594	-3.3569	-1.6785	3.2043	-0.1526	-0.9155	7.6294	-5.0354	10.376	741.7188	1
0.9155	3.0518	2.1362	-2.2888	2.4414	2.2888	-0.1526	7.782	3.8147	1.9836	-0.7629	-1.2207	2.8992	2.2888	0.1526	7.019	-3.9673	10.6811	741.7344	1
0.3052	3.2043	1.8311	-3.9673	1.9836	2.8992	-3.0518	6.8664	3.3569	1.6785	-1.2207	-2.4414	3.3569	2.4414	-2.2888	5.188	-2.7466	9.613	741.75	1
2.8992	2.594	1.3733	-3.2043	2.8992	3.0518	-1.5259	6.5613	5.188	3.5095	-2.4414	-2.594	3.5095	2.2888	-0.9155	6.1035	-2.4414	8.6975	741.7656	1
3.2043	3.8147	-0.4578	-2.1362	2.4414	3.2043	-1.6785	6.4087	5.188	3.2043	-3.0518	-0.9155	4.425	0.1526	0	5.7983	-1.6785	8.3923	741.7812	1
0.9155	4.5776	0	-3.6621	2.4414	1.9836	-1.0681	6.4087	3.5095	2.8992	-2.2888	-2.2888	4.425	-0.6104	0.1526	5.7983	-2.2888	8.6975	741.7969	1
0.1526	3.9673	1.5259	-3.9673	0.9155	3.5095	-1.6785	6.7139	3.3569	2.7466	-1.3733	-3.0518	3.3569	-0.1526	-0.1526	6.4087	-1.8311	9.613	741.8125	1
1.3733	4.1199	0.7629	-2.7466	1.0681	4.5776	-2.4414	6.2561	5.188	1.8311	-0.6104	-2.8992	3.8147	0	0	5.6457	-1.6785	8.5449	741.8281	1
3.3569	3.5095	0.1526	-0.3052	2.2888	3.2043	-0.9155	6.5613	6.1035	2.7466	-2.1362	0	4.8828	-0.6104	0.3052	6.5613	-1.0681	8.0872	741.8438	1
2.7466	4.2725	-0.7629	-1.9836	1.8311	2.2888	-0.6104	6.8664	5.188	2.4414	-2.594	-0.7629	3.9673	-0.7629	0.4578	6.7139	-1.2207	8.3923	741.8594	1
1.0681	3.9673	0	-2.7466	0.6104	1.8311	-0.6104	7.1716	3.9673	2.1362	-1.6785	-2.1362	2.2888	-0.3052	0	7.019	-1.8311	8.8501	741.875	1
0.6104	4.2725	0.7629	-2.7466	1.9836	1.3733	-1.3733	7.6294	4.7302	1.9836	-1.5259	-2.2888	3.3569	-0.4578	0.4578	6.2561	-2.8992	9.9182	741.8906	1
2.8992	4.2725	0.1526	-2.1362	2.7466	2.594	-1.0681	6.8664	5.7983	2.2888	-0.7629	-2.1362	4.8828	-0.7629	0.7629	6.2561	-5.188	12.8174	741.9062	1
3.8147	4.2725	-0.9155	-1.9836	2.2888	1.6785	0	6.7139	5.9509	2.4414	-1.5259	-1.6785	4.425	-0.1526	0.4578	5.9509	-5.4932	13.5803	741.9219	1
2.8992	4.1199	-0.7629	-2.4414	1.0681	0.9155	0.4578	5.9509	4.8828	1.3733	-1.3733	-1.0681	3.6621	-0.4578	0	5.188	-4.8828	12.207	741.9375	1
0.9155	5.9509	-1.3733	-1.8311	0.9155	1.5259	-0.3052	5.188	5.3406	0.7629	-0.7629	-1.6785	3.0518	-0.7629	0.9155	4.1199	-2.7466	9.9182	741.9531	1
2.8992	5.188	-0.7629	-1.3733	1.2207	2.1362	-0.7629	6.4087	7.019	0.9155	-0.4578	-1.5259	3.2043	-0.3052	1.0681	5.0354	-1.8311	9.1553	741.9688	1
4.425	4.425	-1.5259	0.9155	1.8311	2.8992	-1.8311	6.5613	7.6294	1.6785	-1.3733	0.3052	4.5776	-0.4578	0.9155	4.425	-4.1199	11.1389	741.9844	1
3.2043	2.2888	-1.6785	-10.0708	10.6811	-8.0872	-34.79	18.3105	-0.7629	3.8147	-3.5095	-5.7983	0	-18.9209	-11.2915	16.3269	-5.4932	-13.5803	953	1
0.1526	1.5259	0	-10.0708	8.8501	-9.3079	-33.7219	18.7683	-4.1199	3.9673	-2.1362	-6.1035	-0.7629	-19.5312	-11.4441	16.3269	-6.7139	-12.6648	953.0156	1
-0.1526	0.7629	0.4578	-9.9182	9.3079	-9.3079	-34.4848	20.2942	-4.2725	4.8828	-1.3733	-8.0872	-0.9155	-17.395	-12.3596	16.4795	-9.613	-10.5286	953.0312	1
1.3733	1.0681	-0.4578	-8.3923	10.2234	-9.1553	-33.4167	19.3786	-2.2888	5.188	-2.7466	-6.5613	-0.1526	-17.5476	-11.9018	16.6321	-8.8501	-10.0708	953.0469	1
2.594	1.0681	-1.2207	-7.782	10.376	-8.3923	-32.5012	20.1416	-1.6785	5.4932	-2.594	-6.5613	0.1526	-16.9372	-11.1389	17.5476	-7.4768	-10.6811	953.0625	1
0.1526	0.6104	-1.6785	-7.782	9.613	-10.2234	-33.2641	18.3105	-5.188	2.7466	-2.1362	-4.1199	1.6785	-16.4795	-14.801	14.0381	-5.9509	-13.7329	953.0781	1
-0.6104	-0.4578	-0.1526	-10.2234	8.5449	-9.7656	-33.7219	18.7683	-4.425	4.2725	-2.8992	-8.3923	-0.4578	-18.6157	-12.8174	15.7165	-2.7466	-18.3105	953.0938	1
-0.1526	-0.6104	0.1526	-9.4604	8.2397	-9.3079	-34.0271	19.6838	-2.1362	2.8992	-2.8992	-7.9346	-0.9155	-18.6157	-12.5122	16.6321	-3.8147	-17.2424	953.1094	1
2.8992	-0.4578	-1.6785	-7.6294	9.7656	-10.376	-32.196	20.2942	-0.3052	1.6785	-2.2888	-5.9509	1.0681	-17.5476	-13.1225	17.0898	-8.0872	-11.4441	953.125	1
3.3569	-2.594	-2.2888	-5.4932	10.0708	-11.2915	-31.5857	20.2942	-1.9836	-0.7629	-1.5259	-2.7466	1.2207	-16.3269	-13.1225	15.7165	-8.8501	-11.1389	953.1406	1
0	-3.6621	-0.9155	-3.0518	8.8501	-10.6811	-32.8064	21.6675	-3.3569	0.1526	-1.5259	-2.8992	0.3052	-16.3269	-12.6648	15.7165	-7.6294	-12.97	953.1562	1
-2.1362	-3.2043	-0.3052	-3.3569	7.4768	-9.9182	-33.8745	22.1252	-3.5095	2.1362	-2.8992	-4.7302	1.0681	-18.4631	-12.97	16.1743	-6.2561	-14.9536	953.1719	1
-1.0681	-1.8311	-0.7629	-1.9836	8.2397	-9.3079	-34.3322	24.2615	-1.2207	2.8992	-4.1199	-3.2043	1.3733	-18.4631	-12.207	18.1579	-5.3406	-15.7165	953.1875	1
1.0681	-0.7629	-2.594	-2.7466	8.8501	-9.3079	-33.2641	24.8718	0.4578	2.594	-5.0354	-3.0518	1.9836	-18.4631	-11.5967	19.2261	-4.2725	-15.7165	953.2031	1
1.0681	-0.9155	-3.0518	-4.425	9.0027	-11.1389	-32.196	23.6511	-0.9155	3.2043	-6.2561	-3.3569	1.8311	-18.9209	-11.7493	18.1579	-5.9509	-15.1062	953.2188	1
-0.9155	-1.6785	-1.3733	-6.1035	8.3923	-11.2915	-32.3486	23.1933	-1.9836	1.5259	-4.425	-5.188	1.0681	-18.7683	-11.9018	17.5476	-7.6294	-12.97	953.2344	1
-0.7629	-0.9155	-0.9155	-6.8664	9.0027	-9.1553	-34.9426	23.8037	-0.9155	1.6785	-4.2725	-5.9509	0.9155	-18.7683	-12.3596	18.9209	-8.2397	-11.9018	953.25	1
2.594	-1.3733	-1.9836	-5.6457	10.6811	-8.6975	-35.0952	24.7192	1.5259	2.1362	-5.188	-4.8828	2.7466	-18.4631	-13.1225	20.4468	-7.9346	-13.1225	953.2656	1
4.1199	-1.2207	-3.5095	-5.188	11.1389	-9.4604	-32.959	24.7192	2.2888	2.2888	-5.9509	-4.425	3.6621	-18.1579	-11.7493	19.6838	-5.3406	-16.1743	953.2812	1
1.3733	-0.7629	-3.2043	-5.9509	9.1553	-10.6811	-33.5693	25.0244	0.3052	1.8311	-5.188	-5.4932	2.1362	-18.4631	-12.207	18.4631	-2.4414	-19.8364	953.2969	1
0	-1.2207	-1.5259	-6.8664	9.3079	-10.0708	-33.4167	24.8718	-0.4578	0.4578	-3.0518	-6.5613	2.2888	-18.7683	-12.3596	19.5312	-2.1362	-19.5312	953.3125	1
1.6785	-0.9155	-1.9836	-5.4932	9.9182	-9.4604	-33.7219	26.0925	1.0681	2.1362	-3.8147	-6.1035	2.4414	-17.2424	-12.3596	19.989	-5.0354	-16.3269	953.3281	1
3.6621	-1.2207	-2.594	-4.2725	11.2915	-8.6975	-34.4848	26.2451	3.0518	1.6785	-4.5776	-4.5776	2.4414	-15.7165	-12.5122	20.1416	-7.019	-14.9536	953.3438	1
2.594	-1.8311	-2.7466	-4.7302	10.9863	-9.613	-33.5693	25.4822	1.2207	1.9836	-5.4932	-4.425	2.8992	-16.1743	-12.8174	19.3786	-7.6294	-16.0217	953.3594	1
0.3052	-1.6785	-1.5259	-5.3406	9.613	-9.613	-34.79	25.6347	0.1526	0.9155	-5.0354	-4.2725	1.8311	-16.1743	-13.1225	18.3105	-7.6294	-17.2424	953.375	1
-0.4578	-0.7629	-1.2207	-5.6457	10.0708	-7.4768	-36.3159	25.9399	0	1.2207	-3.6621	-5.6457	2.7466	-16.7847	-12.97	19.2261	-3.9673	-19.8364	953.3906	1
1.5259	0.4578	-2.1362	-5.7983	10.2234	-6.2561	-34.6374	25.0244	0.9155	3.6621	-4.5776	-5.9509	2.7466	-15.4114	-12.5122	19.5312	-0.7629	-20.9045	953.4062	1
2.594	0.9155	-3.5095	-5.3406	9.7656	-6.5613	-33.8745	25.3296	0.6104	3.9673	-4.7302	-5.188	2.7466	-14.9536	-12.5122	19.3786	-1.0681	-19.6838	953.4219	1
0.9155	0.6104	-4.2725	-4.8828	9.1553	-7.6294	-32.8064	24.2615	-1.3733	0.1526	-3.2043	-3.2043	2.7466	-14.3433	-12.6648	17.2424	-3.0518	-17.8528	953.4375	1
-1.8311	-1.0681	-2.594	-3.8147	9.1553	-6.2561	-33.5693	24.5666	-1.6785	-1.6785	-1.8311	-4.1199	3.6621	-14.1907	-12.6648	17.0898	-3.9673	-15.8691	953.4531	1
-0.7629	-2.2888	-1.8311	-2.2888	9.0027	-5.3406	-33.4167	25.7873	-1.5259	1.0681	-2.1362	-4.5776	3.3569	-13.2751	-11.5967	17.5476	-4.2725	-16.0217	953.4688	1
1.3733	-1.8311	-1.9836	-0.7629	9.9182	-5.6457	-31.8908	25.6347	-1.2207	3.3569	-2.594	-2.7466	4.2725	-12.8174	-11.5967	18.1579	-3.9673	-16.0217	953.4844	1
0.7629	-1.0681	-2.4414	-3.8147	10.0708	-5.6457	-31.1279	23.8037	-1.6785	4.1199	-4.425	-4.5776	4.2725	-12.5122	-11.2915	16.6321	-2.7466	-16.9372	953.5	1
-1.3733	-1.3733	-2.7466	-4.425	8.2397	-5.0354	-32.3486	23.1933	-3.3569	3.2043	-3.5095	-6.2561	3.2043	-13.2751	-11.4441	15.564	-3.8147	-17.0898	953.5156	1
-1.3733	-0.3052	-0.9155	-4.5776	8.8501	-4.7302	-31.7383	23.9563	-1.2207	2.594	-1.8311	-6.7139	3.2043	-13.4277	-9.613	16.1743	-4.5776	-14.801	953.5312	1
0.7629	-0.4578	-2.2888	-5.188	8.5449	-4.8828	-32.0434	22.4304	-0.6104	-0.3052	-1.5259	-4.7302	5.4932	-11.1389	-13.4277	13.1225	-7.1716	-12.6648	953.5469	1
1.9836	-1.0681	-3.0518	-4.425	10.2234	-5.3406	-30.2124	22.8882	0.3052	1.2207	-2.7466	-5.3406	5.9509	-12.8174	-10.8337	15.2588	-7.6294	-12.207	953.5625	1
-0.3052	-1.6785	-1.2207	-4.5776	7.782	-5.7983	-28.9917	23.0408	-2.1362	2.594	-3.0518	-5.188	3.8147	-12.0544	-10.6811	14.9536	-6.1035	-14.1907	953.5781	1
-2.7466	-1.5259	-0.1526	-4.8828	6.5613	-5.7983	-30.0598	21.9726	-2.4414	1.5259	-3.2043	-5.188	2.2888	-12.3596	-10.8337	13.5803	-4.7302	-16.1743	953.5938	1
-2.1362	-1.2207	-0.4578	-5.7983	6.5613	-4.7302	-30.365	22.7356	-1.8311	0.7629	-2.1362	-6.4087	2.8992	-12.6648	-10.0708	14.0381	-3.9673	-16.6321	953.6094	1
1.5259	-1.3733	-1.9836	-4.7302	7.019	-4.2725	-28.5339	21.9726	0.1526	1.0681	-2.1362	-5.6457	4.2725	-11.7493	-10.9863	14.6484	-6.4087	-13.8855	953.625	1
1.9836	-2.4414	-1.0681	-5.6457	7.6294	-5.7983	-27.1606	22.4304	0.4578	1.0681	-2.8992	-5.7983	5.3406	-12.0544	-10.5286	14.3433	-7.6294	-13.1225	953.6406	1
-1.0681	-3.2043	0.4578	-5.0354	5.9509	-5.7983	-27.9236	23.8037	-3.0518	2.1362	-3.0518	-4.8828	4.2725	-12.3596	-10.5286	14.6484	-6.5613	-14.801	953.6562	1
-2.2888	-2.2888	1.2207	-4.8828	4.425	-4.5776	-27.4658	24.2615	-3.6621	2.1362	-1.5259	-5.188	3.6621	-12.8174	-10.0708	15.8691	-4.7302	-15.564	953.6719	1
0.1526	-0.7629	-0.1526	-5.3406	6.7139	-4.5776	-27.6184	25.0244	-1.6785	3.3569	-2.1362	-5.6457	4.7302	-12.0544	-9.7656	16.6321	-3.3569	-16.0217	953.6875	1
2.1362	0.7629	-2.2888	-4.8828	7.019	-6.2561	-26.3977	26.0925	0.3052	4.7302	-5.188	-4.1199	4.8828	-11.9018	-9.9182	17.395	-2.1362	-18.6157	953.7031	1
1.8311	-1.0681	-1.9836	-4.425	5.9509	-7.1716	-25.3296	24.5666	-1.3733	4.8828	-4.5776	-4.5776	4.2725	-12.5122	-10.5286	16.7847	-3.8147	-18.0054	953.7188	1
-1.2207	-2.1362	-1.6785	-3.5095	5.9509	-5.7983	-27.6184	25.6347	-4.7302	0.4578	-1.5259	-2.7466	4.1199	-10.9863	-10.9863	16.0217	-6.1035	-17.0898	953.7344	1
-2.1362	-2.1362	-1.5259	-1.0681	5.188	-4.2725	-27.9236	25.9399	-3.5095	0.6104	-1.9836	-1.9836	4.1199	-10.5286	-10.6811	16.0217	-6.4087	-15.564	953.75	1
1.5259	-1.6785	-4.2725	0.7629	6.2561	-5.6457	-27.1606	27.4658	-0.1526	1.6785	-3.9673	-1.2207	5.188	-10.6811	-11.4441	17.8528	-4.1199	-18.6157	953.7656	1
5.0354	0	-8.6975	-0.1526	4.8828	-5.9509	-25.9399	27.1606	2.8992	-0.1526	-5.188	-1.3733	4.1199	-11.4441	-11.4441	18.9209	-0.3052	-23.1933	953.7812	1
5.7983	0.4578	-13.1225	-1.3733	5.6457	-7.1716	-26.8554	26.0925	4.7302	-4.8828	-5.3406	-2.7466	3.5095	-11.4441	-11.7493	17.395	1.3733	-26.7029	953.7969	1
4.425	2.4414	-14.4958	-2.8992	5.4932	-7.6294	-27.008	25.7873	3.0518	-4.425	-5.4932	-3.6621	3.3569	-11.1389	-12.5122	16.9372	1.6785	-26.8554	953.8125	1
5.4932	4.2725	-13.8855	-4.1199	5.3406	-4.7302	-28.6865	25.6347	4.7302	-4.2725	-4.8828	-3.8147	3.6621	-10.376	-12.5122	16.7847	-0.7629	-23.9563	953.8281	1
8.3923	7.019	-15.4114	-6.4087	6.4087	-6.4087	-27.3132	26.7029	7.019	-3.6621	-6.5613	-3.2043	4.425	-10.5286	-11.5967	17.0898	-3.8147	-21.6675	953.8438	1
7.019	9.0027	-15.564	-9.3079	6.1035	-7.019	-27.6184	27.771	5.7983	-2.4414	-7.6294	-4.5776	4.2725	-11.1389	-11.7493	17.8528	-4.5776	-21.6675	953.8594	1
4.5776	11.2915	-15.2588	-9.7656	5.0354	-8.2397	-27.771	27.1606	4.1199	-0.1526	-8.6975	-4.425	2.8992	-11.1389	-11.9018	16.3269	-2.8992	-24.2615	953.875	1
4.1199	12.0544	-13.7329	-11.1389	5.3406	-6.8664	-28.9917	28.3813	4.425	0.7629	-7.3242	-6.5613	3.2043	-9.9182	-12.5122	17.0898	0	-25.9399	953.8906	1
4.7302	11.7493	-13.2751	-9.0027	5.6457	-6.1035	-27.9236	27.4658	4.5776	1.6785	-6.5613	-5.4932	3.9673	-9.613	-12.3596	17.0898	1.2207	-25.6347	953.9062	1
5.6457	12.5122	-13.2751	-7.019	5.3406	-6.5613	-26.0925	28.2287	4.7302	3.2043	-5.9509	-4.1199	3.5095	-9.4604	-11.7493	18.6157	-0.9155	-22.2778	953.9219	1
2.7466	12.207	-11.1389	-7.9346	5.0354	-6.5613	-25.3296	27.3132	2.4414	3.6621	-5.3406	-4.8828	3.9673	-8.8501	-11.7493	17.0898	-2.7466	-19.6838	953.9375	1
0.9155	12.5122	-8.5449	-8.5449	3.9673	-5.9509	-26.3977	27.3132	1.0681	4.2725	-3.8147	-5.188	3.0518	-8.0872	-11.5967	15.564	-4.1199	-18.0054	953.9531	1
1.6785	11.1389	-5.6457	-8.6975	5.4932	-5.7983	-25.4822	26.5503	0	6.2561	-2.7466	-5.0354	4.7302	-8.2397	-10.9863	15.2588	-3.8147	-16.7847	953.9688	1
3.0518	13.8855	-5.188	-9.3079	6.1035	-3.9673	-26.5503	27.008	0.3052	8.0872	-1.8311	-4.1199	5.4932	-8.5449	-11.1389	16.7847	-3.3569	-16.0217	953.9844	1
-14.9536	-9.613	-47.76	40.4358	13.2751	0.7629	-57.2204	8.5449	-13.2751	-21.3623	-7.1716	9.9182	7.019	-15.2588	-22.7356	-3.6621	0.4578	-39.8254	1178	1
-11.4441	-9.1553	-50.8117	41.809	13.1225	1.9836	-57.5256	8.5449	-10.9863	-21.6675	-6.8664	9.9182	6.5613	-14.9536	-22.1252	-3.3569	3.2043	-40.4358	1178.0156	1
-8.2397	-10.2234	-51.1169	43.6401	13.4277	0	-53.7109	8.5449	-8.3923	-21.9726	-8.5449	12.97	7.4768	-14.4958	-21.9726	-2.7466	4.2725	-41.5039	1178.0312	1
-14.6484	-7.9346	-48.3703	42.1142	12.3596	-0.4578	-54.4738	10.6811	-12.5122	-20.4468	-6.8664	10.9863	6.1035	-14.1907	-22.2778	-1.5259	4.2725	-41.9616	1178.0469	1
-16.1743	-9.0027	-45.0134	41.809	11.1389	-0.3052	-53.8635	9.4604	-13.2751	-19.5312	-5.9509	10.376	6.5613	-15.2588	-21.3623	-3.5095	4.425	-40.2832	1178.0625	1
-15.8691	-8.5449	-45.4712	40.8935	11.5967	0.7629	-55.3894	9.7656	-12.8174	-19.5312	-5.7983	9.1553	6.4087	-13.4277	-22.583	-3.6621	3.5095	-40.2832	1178.0781	1
-12.97	-9.3079	-45.4712	43.6401	12.5122	1.2207	-55.6945	9.613	-9.9182	-18.7683	-7.1716	11.7493	7.019	-13.2751	-22.4304	-3.6621	2.2888	-38.2995	1178.0938	1
