"Fp2-F4"	"F4-C4"	"C4-P4"	"P4-O2"	"Fp1-F3"	"F3-C3"	"C3-P3"	"P3-O1"	"Fp2-F8"	"F8-T4"	"T4-T6"	"T6-O2"	"Fp1-F7"	"F7-T3"	"T3-T5"	"T5-O1"	"Fz-Cz"	"Cz-Pz"	"t"	"seizure"
9.3694	-2.0077	-2.5097	-0.6692	13.8868	2.8443	-3.1789	-7.1944	0.3346	-8.1982	3.8482	8.1982	4.1828	7.529	-3.5135	-1.8404	11.2098	-4.0155	2616.2188	0
11.5445	-2.677	-1.8404	-0.6692	14.8907	2.8443	-2.677	-7.529	0.8366	-6.1905	3.5135	8.1982	4.852	7.1944	-2.8443	-1.6731	12.883	-4.5174	2616.2344	0
6.3578	-2.175	-1.8404	-0.3346	15.8946	3.0116	-1.8404	-7.0271	-3.5135	-6.8598	4.0155	8.3656	5.0193	7.3617	-2.3424	0	12.0464	-4.1828	2616.25	0
3.3462	-1.5058	-3.0116	-0.5019	18.2369	2.0077	-2.8443	-8.1982	-3.8482	-8.7002	3.5135	7.3617	6.8598	7.8636	-4.0155	-1.5058	10.0387	-4.5174	2616.2656	0
17.4004	-1.8404	-2.3424	-0.5019	15.058	2.5097	-2.0077	-8.5329	7.6963	-7.1944	4.3501	7.8636	5.1866	6.0232	-2.3424	-1.8404	9.8714	-3.1789	2616.2812	0
6.6924	-3.0116	-2.0077	0.5019	15.7272	3.6808	-2.0077	-6.5251	-3.6808	-7.1944	3.8482	9.2021	5.6886	8.1982	-2.175	-0.8366	10.3733	-3.0116	2616.2969	0
6.6924	-2.0077	-2.175	1.0039	15.2253	4.1828	-1.6731	-6.8598	-3.5135	-7.1944	5.0193	9.2021	4.1828	10.0387	-1.8404	-1.5058	9.8714	-2.0077	2616.3125	0
11.8791	-2.0077	-1.8404	0.3346	16.0619	3.1789	-1.6731	-7.3617	1.1712	-6.1905	4.0155	9.3694	4.852	9.704	-0.5019	-3.8482	9.704	-2.175	2616.3281	0
4.5174	-1.1712	-1.8404	2.0077	19.2408	3.0116	-1.0039	-6.6924	-5.5213	-6.3578	4.5174	10.8752	6.6924	10.3733	-0.3346	-2.175	10.0387	-1.6731	2616.3438	0
11.0425	-1.1712	-1.6731	2.677	17.9023	3.3462	-1.0039	-5.6886	2.677	-4.852	5.0193	8.0309	3.0116	9.5367	1.6731	0.3346	9.0348	-1.6731	2616.3594	0
5.8559	-2.3424	-1.8404	1.1712	16.3965	3.0116	-1.6731	-5.354	-6.8598	-7.8636	4.1828	13.3849	7.3617	11.3772	-2.175	-4.1828	8.5329	-2.0077	2616.375	0
3.3462	-2.175	-1.6731	2.5097	13.5522	3.0116	-0.6692	-5.8559	-6.3578	-6.5251	4.5174	10.3733	1.6731	10.3733	-1.1712	-0.8366	8.7002	-1.5058	2616.3906	0
15.058	-1.5058	-2.0077	2.8443	14.8907	2.677	-1.0039	-5.354	5.6886	-6.1905	4.852	10.0387	4.1828	8.5329	0	-1.5058	7.8636	-1.5058	2616.4062	0
5.1866	-1.3385	-1.6731	3.0116	17.233	2.8443	-1.6731	-6.1905	-4.5174	-5.1866	4.5174	10.3733	5.354	9.2021	-1.0039	-1.3385	5.6886	-0.3346	2616.4219	0
11.3772	-2.0077	-1.3385	3.1789	15.5599	2.3424	-1.3385	-5.8559	2.5097	-6.1905	3.6808	11.2098	4.1828	8.8675	-1.1712	-1.1712	6.6924	-0.5019	2616.4375	0
14.5561	-1.8404	-1.5058	3.3462	16.8984	3.3462	-1.1712	-5.1866	6.1905	-6.0232	3.1789	11.2098	7.3617	7.6963	0.8366	-2.0077	5.1866	0.1673	2616.4531	0
11.2098	-1.5058	-1.1712	3.6808	18.0696	3.1789	-2.3424	-4.1828	2.5097	-4.6847	2.677	11.7118	5.8559	10.0387	-0.5019	-0.6692	5.1866	0.1673	2616.4688	0
1.6731	-1.3385	-1.1712	3.0116	15.7272	3.3462	-2.5097	-5.354	-4.852	-7.3617	3.3462	11.0425	2.175	11.3772	-1.3385	-1.0039	4.852	0.3346	2616.4844	0
10.0387	-1.5058	-1.1712	1.1712	17.0657	3.1789	-1.8404	-5.5213	2.3424	-6.0232	2.5097	9.704	7.529	7.0271	-0.3346	-1.3385	4.1828	0.6692	2616.5	0
8.7002	-2.0077	-1.6731	1.5058	20.0773	3.6808	-1.8404	-5.5213	0.3346	-6.8598	3.0116	10.0387	7.529	11.0425	-1.1712	-1.0039	6.3578	0.1673	2616.5156	0
6.1905	-0.8366	-1.6731	2.175	19.7427	3.5135	-2.175	-5.0193	-1.8404	-6.6924	3.6808	10.7079	8.1982	10.0387	-1.6731	-0.5019	6.6924	0	2616.5312	0
12.883	-1.5058	-1.8404	1.6731	19.7427	3.1789	-2.3424	-5.6886	4.5174	-6.8598	3.5135	10.0387	5.8559	11.3772	-1.1712	-1.1712	7.3617	-0.8366	2616.5469	0
6.8598	-1.1712	-1.5058	1.5058	16.8984	3.6808	-2.175	-6.0232	-1.6731	-6.8598	3.3462	10.8752	3.8482	11.0425	-1.5058	-1.0039	8.3656	-1.8404	2616.5625	0
17.0657	-0.5019	-2.0077	2.0077	19.91	3.6808	-1.5058	-5.6886	9.2021	-7.529	3.0116	11.8791	7.6963	10.7079	-1.6731	-0.3346	10.0387	-2.5097	2616.5781	0
13.8868	-1.0039	-1.6731	1.3385	18.7388	4.852	-1.6731	-4.852	5.5213	-7.1944	3.1789	11.0425	5.1866	11.8791	-0.1673	0.1673	10.3733	-2.8443	2616.5938	0
8.0309	-0.3346	-2.0077	1.0039	16.2292	4.3501	-1.6731	-6.0232	0	-7.0271	3.3462	10.3733	2.3424	11.5445	-0.5019	-0.5019	10.7079	-3.0116	2616.6094	0
12.0464	-0.5019	-2.3424	0.6692	19.5754	4.1828	-2.3424	-6.5251	4.1828	-7.6963	3.6808	9.704	5.1866	12.0464	-1.8404	-0.5019	10.3733	-3.3462	2616.625	0
9.0348	-0.5019	-2.175	0	17.0657	3.5135	-1.6731	-7.0271	2.0077	-6.3578	2.3424	8.3656	2.3424	10.8752	-0.3346	-1.0039	10.206	-4.0155	2616.6406	0
7.6963	-0.8366	-2.3424	0.6692	16.2292	3.6808	-1.5058	-7.1944	1.0039	-7.6963	2.5097	9.3694	3.6808	9.3694	-1.6731	-0.1673	10.0387	-3.3462	2616.6562	0
11.2098	-0.8366	-2.3424	1.5058	18.5715	5.0193	-1.1712	-6.8598	3.1789	-5.6886	2.8443	9.2021	4.1828	13.2176	-1.8404	0	9.8714	-2.677	2616.6719	0
11.2098	-0.1673	-2.0077	1.0039	18.2369	3.0116	-0.6692	-6.6924	3.1789	-4.6847	2.175	9.3694	2.8443	13.0503	-0.5019	-1.5058	9.704	-1.8404	2616.6875	0
10.0387	-0.1673	-2.5097	1.3385	17.5677	4.3501	-1.1712	-5.354	2.8443	-6.8598	3.6808	9.0348	2.677	12.0464	1.8404	-1.1712	8.7002	-1.1712	2616.7031	0
9.0348	-1.3385	-1.5058	0.8366	19.91	4.3501	-1.3385	-5.5213	-0.1673	-6.1905	4.5174	8.8675	3.1789	14.2214	0.8366	-0.8366	7.8636	-0.8366	2616.7188	0
14.8907	-0.8366	-1.3385	3.0116	20.9139	5.1866	0.1673	-4.852	5.354	-3.8482	4.1828	10.0387	5.8559	12.7156	3.3462	-0.5019	8.1982	-0.6692	2616.7344	0
11.5445	-1.1712	-2.0077	0.6692	16.7311	3.5135	-1.3385	-6.1905	3.0116	-6.1905	2.8443	9.3694	4.3501	10.3733	-1.1712	-0.8366	6.3578	-1.3385	2616.75	0
9.8714	-1.6731	-1.3385	0.3346	14.5561	3.8482	-1.0039	-6.1905	1.3385	-7.0271	3.6808	9.2021	-0.1673	13.7195	-0.5019	-1.8404	6.8598	-0.8366	2616.7656	0
8.8675	-1.0039	-1.5058	1.5058	16.2292	4.0155	-0.6692	-6.5251	1.3385	-6.1905	3.1789	9.5367	4.1828	10.206	-0.1673	-1.1712	6.5251	-0.5019	2616.7812	0
10.0387	-0.8366	-1.0039	1.6731	19.2408	3.8482	-1.0039	-4.6847	3.0116	-6.5251	4.1828	9.2021	2.5097	14.3888	-0.1673	0.6692	6.5251	-0.6692	2616.7969	0
5.1866	-1.0039	-1.6731	2.0077	18.5715	4.5174	-0.8366	-5.8559	-3.3462	-4.5174	2.677	9.704	4.0155	12.7156	0.8366	-1.1712	5.8559	-0.5019	2616.8125	0
-1.1712	-1.0039	-1.5058	3.5135	15.058	4.5174	-1.5058	-4.6847	-9.0348	-4.5174	3.5135	9.8714	3.3462	10.3733	0.6692	-1.0039	6.1905	0.8366	2616.8281	0
12.7156	-1.3385	-1.3385	3.6808	18.2369	4.3501	-1.3385	-5.354	6.5251	-7.1944	3.6808	10.7079	5.0193	11.8791	-0.5019	-0.5019	5.0193	0.1673	2616.8438	0
11.8791	-1.0039	-1.8404	3.3462	14.3888	4.3501	-1.8404	-5.1866	4.0155	-5.354	3.3462	10.3733	2.175	10.5406	-0.3346	-0.6692	5.354	0	2616.8594	0
-0.1673	-0.6692	-1.3385	3.3462	14.5561	6.0232	-2.175	-4.6847	-7.6963	-4.6847	2.677	10.8752	0.8366	14.5561	-1.1712	-0.5019	6.6924	-0.5019	2616.875	0
6.3578	-1.1712	-1.5058	3.6808	18.4042	5.0193	-1.5058	-4.852	0.8366	-6.8598	2.3424	11.0425	5.354	12.0464	0.3346	-0.6692	7.0271	-0.1673	2616.8906	0
10.5406	-1.3385	-1.1712	3.3462	15.058	5.0193	-2.175	-4.5174	2.3424	-4.6847	3.0116	10.7079	3.1789	10.7079	-0.6692	0.1673	6.8598	-0.5019	2616.9062	0
4.3501	-1.3385	-1.1712	2.8443	17.4004	6.0232	-1.5058	-4.852	-3.1789	-5.8559	2.8443	10.8752	4.852	12.381	-1.3385	1.1712	7.3617	-0.3346	2616.9219	0
12.5483	-0.5019	-1.5058	2.677	13.0503	5.8559	-1.6731	-4.3501	5.6886	-6.5251	3.0116	11.0425	-0.3346	12.5483	-0.8366	1.5058	9.3694	-2.0077	2616.9375	0
10.8752	-0.5019	-1.6731	2.677	15.2253	6.5251	-1.8404	-5.354	3.0116	-6.5251	3.5135	11.3772	1.5058	13.2176	-0.8366	0.6692	9.704	-1.8404	2616.9531	0
3.5135	-0.1673	-1.0039	2.677	17.9023	5.354	-1.5058	-4.852	-4.5174	-5.0193	3.5135	11.0425	4.1828	12.381	-0.8366	1.1712	10.7079	-2.175	2616.9688	0
8.3656	0.1673	-1.1712	2.175	15.058	6.0232	-1.5058	-5.0193	1.8404	-6.6924	3.0116	11.3772	5.0193	8.3656	-0.5019	1.6731	10.0387	-2.3424	2616.9844	0
10.8752	-0.1673	-1.6731	2.175	16.0619	6.1905	-1.1712	-5.354	3.0116	-5.8559	3.1789	10.8752	1.1712	13.0503	-0.5019	2.0077	11.5445	-3.3462	2617	0
6.1905	-1.0039	-0.8366	3.0116	15.2253	5.8559	-0.3346	-6.1905	-1.6731	-5.1866	2.3424	11.8791	1.0039	12.0464	0.3346	1.1712	11.8791	-3.5135	2617.0156	0
11.2098	-0.3346	-0.8366	2.175	16.2292	5.354	-0.1673	-5.8559	4.5174	-5.5213	3.0116	10.206	5.6886	9.0348	-0.6692	1.5058	11.0425	-3.0116	2617.0312	0
14.7234	-0.3346	-0.8366	2.175	14.3888	5.6886	0	-6.1905	7.529	-4.852	3.0116	10.0387	0.6692	11.3772	0.1673	1.6731	11.2098	-2.8443	2617.0469	0
6.0232	0.5019	-0.3346	2.8443	16.0619	5.6886	0.3346	-5.8559	-0.3346	-4.852	3.3462	10.8752	3.3462	11.5445	1.3385	0	12.0464	-2.3424	2617.0625	0
11.7118	-0.3346	-0.3346	2.8443	15.058	6.0232	0	-5.6886	4.5174	-4.6847	3.6808	10.3733	0.1673	13.2176	1.5058	0.5019	11.0425	-2.175	2617.0781	0
11.7118	-0.5019	-0.3346	3.0116	14.8907	5.8559	-0.1673	-4.852	3.8482	-4.5174	3.3462	11.2098	2.175	11.3772	1.0039	1.1712	10.5406	-2.0077	2617.0938	0
3.6808	0.5019	-0.1673	3.6808	13.5522	6.0232	0.6692	-4.0155	-4.0155	-4.3501	4.6847	11.3772	0.8366	12.2137	1.1712	2.0077	10.5406	-1.0039	2617.1094	0
13.5522	0.5019	-1.0039	4.1828	14.5561	5.6886	0.5019	-5.8559	7.1944	-1.8404	4.3501	7.529	-0.3346	10.8752	1.0039	3.3462	8.5329	-1.3385	2617.125	0
9.704	0	-1.0039	2.677	14.0541	6.0232	0.3346	-3.6808	1.1712	-7.1944	5.1866	12.2137	2.3424	14.8907	1.0039	-1.5058	10.0387	-0.8366	2617.1406	0
22.0851	-13.0503	-2.5097	9.5367	5.1866	-9.0348	-12.0464	-1.6731	11.3772	7.1944	3.0116	-5.5213	10.7079	-11.3772	-9.8714	-7.0271	-4.1828	-20.9139	1273.2031	0
20.412	-13.5522	-3.5135	9.2021	1.1712	-8.7002	-11.5445	-2.677	9.8714	6.3578	1.8404	-5.5213	8.3656	-12.7156	-10.0387	-7.3617	-4.6847	-21.7504	1273.2188	0
22.9216	-13.7195	-3.1789	8.7002	5.6886	-9.3694	-11.3772	-3.3462	12.5483	6.6924	1.3385	-5.8559	11.0425	-11.7118	-10.3733	-7.3617	-6.5251	-20.9139	1273.2344	0
18.5715	-13.2176	-2.677	8.1982	3.0116	-8.1982	-11.7118	-2.3424	8.8675	7.0271	1.8404	-6.8598	9.0348	-11.2098	-9.8714	-7.1944	-5.8559	-20.412	1273.25	0
22.9216	-13.0503	-2.5097	8.8675	7.529	-8.7002	-11.2098	-2.3424	12.7156	6.1905	2.5097	-5.1866	15.3926	-13.7195	-8.8675	-7.529	-5.1866	-18.9062	1273.2656	0
21.0812	-13.3849	-2.677	8.7002	5.5213	-9.0348	-10.206	-2.175	9.5367	6.8598	4.5174	-7.1944	11.7118	-11.0425	-9.3694	-7.1944	-6.5251	-18.5715	1273.2812	0
17.9023	-13.0503	-2.677	8.5329	-1.8404	-8.5329	-10.8752	-2.677	6.6924	6.8598	0.8366	-3.6808	5.1866	-12.0464	-9.3694	-7.6963	-6.6924	-18.4042	1273.2969	0
23.0889	-12.5483	-3.0116	9.5367	3.3462	-7.8636	-10.7079	-0.8366	10.0387	8.3656	3.1789	-4.5174	10.3733	-11.3772	-7.529	-7.529	-6.6924	-18.0696	1273.3125	0
21.9178	-12.381	-2.5097	8.0309	4.5174	-9.2021	-11.0425	-2.677	11.3772	9.704	2.3424	-8.3656	7.529	-11.7118	-9.2021	-5.0193	-6.1905	-17.735	1273.3281	0
10.8752	-13.8868	-2.677	6.5251	4.3501	-9.5367	-11.8791	-1.8404	-2.5097	5.6886	4.0155	-6.3578	13.2176	-12.5483	-9.8714	-9.704	-7.3617	-17.0657	1273.3438	0
22.0851	-13.8868	-2.677	8.1982	2.3424	-8.3656	-11.8791	-1.3385	9.5367	6.8598	2.175	-4.852	9.5367	-12.883	-8.3656	-7.529	-8.1982	-17.233	1273.3594	0
20.9139	-13.8868	-3.5135	8.3656	0	-10.3733	-10.5406	-2.677	8.1982	7.1944	3.1789	-6.6924	5.354	-11.8791	-9.5367	-7.529	-8.0309	-17.0657	1273.375	0
18.2369	-13.0503	-3.3462	8.0309	5.6886	-11.2098	-9.704	-3.1789	6.1905	7.8636	0.6692	-4.852	13.5522	-15.5599	-8.1982	-8.1982	-9.0348	-15.7272	1273.3906	0
20.2446	-13.0503	-3.1789	7.6963	1.0039	-10.206	-10.5406	-3.0116	8.3656	6.8598	3.0116	-6.5251	6.6924	-11.7118	-9.704	-8.0309	-9.704	-14.0541	1273.4062	0
17.5677	-13.0503	-3.3462	8.1982	0	-10.206	-10.206	-1.8404	6.0232	5.8559	2.677	-5.1866	8.0309	-14.0541	-8.8675	-7.3617	-10.206	-13.2176	1273.4219	0
15.2253	-13.2176	-3.0116	8.3656	1.1712	-10.0387	-9.8714	-2.5097	3.1789	6.5251	4.5174	-6.8598	7.529	-12.0464	-9.704	-7.0271	-8.7002	-14.3888	1273.4375	0
18.9062	-14.0541	-2.8443	8.5329	1.8404	-9.5367	-9.8714	-2.5097	6.6924	6.3578	2.8443	-5.354	8.1982	-11.0425	-9.704	-7.529	-7.6963	-14.5561	1273.4531	0
15.7272	-14.3888	-2.175	7.529	1.6731	-10.3733	-9.3694	-1.6731	4.0155	5.8559	2.3424	-5.5213	10.3733	-14.7234	-9.704	-5.6886	-7.529	-14.0541	1273.4688	0
22.7543	-14.8907	-2.677	7.529	0	-9.2021	-10.0387	-2.175	10.206	6.1905	3.3462	-7.0271	5.5213	-11.0425	-9.8714	-6.0232	-6.8598	-15.3926	1273.4844	0
18.4042	-14.3888	-3.3462	8.3656	2.0077	-9.3694	-10.0387	-2.677	5.354	5.5213	2.0077	-3.8482	8.5329	-12.883	-9.704	-6.0232	-6.6924	-15.8946	1273.5	0
16.7311	-14.0541	-2.677	9.0348	1.8404	-9.0348	-9.0348	-1.6731	4.852	5.1866	2.8443	-3.8482	7.0271	-10.0387	-9.8714	-5.0193	-5.354	-16.2292	1273.5156	0
18.4042	-14.0541	-2.677	10.206	-1.1712	-8.1982	-9.0348	-1.6731	6.1905	5.0193	3.1789	-2.5097	5.5213	-12.0464	-8.7002	-4.852	-4.6847	-16.7311	1273.5312	0
17.0657	-14.0541	-1.6731	9.3694	2.175	-9.0348	-8.1982	-2.3424	5.6886	5.0193	3.8482	-3.8482	10.0387	-13.3849	-9.0348	-5.0193	-3.5135	-16.3965	1273.5469	0
17.4004	-14.2214	-3.1789	9.704	-4.6847	-8.3656	-8.0309	-1.3385	4.852	4.852	2.5097	-2.5097	1.1712	-11.3772	-8.5329	-3.6808	-3.5135	-18.2369	1273.5625	0
20.0773	-14.7234	-1.8404	10.206	1.5058	-8.1982	-8.5329	-1.3385	8.0309	4.6847	2.677	-1.6731	6.1905	-11.7118	-7.1944	-3.8482	-3.0116	-18.0696	1273.5781	0
16.2292	-15.5599	-1.8404	9.3694	1.8404	-8.3656	-8.3656	-2.175	4.3501	4.5174	3.3462	-4.0155	9.2021	-13.5522	-8.1982	-4.5174	-4.1828	-18.4042	1273.5938	0
17.0657	-15.058	-2.0077	9.704	-3.8482	-9.0348	-7.529	-2.0077	6.3578	3.8482	2.3424	-2.8443	0	-10.206	-8.5329	-3.6808	-6.0232	-16.8984	1273.6094	0
18.9062	-15.3926	-2.0077	8.8675	1.0039	-9.3694	-8.3656	-2.3424	6.8598	4.6847	0.5019	-1.6731	6.0232	-12.5483	-7.6963	-4.852	-5.6886	-17.0657	1273.625	0
19.4081	-15.8946	-1.5058	8.0309	-4.3501	-9.0348	-7.8636	-2.175	8.0309	4.1828	1.5058	-3.6808	-1.6731	-8.8675	-7.8636	-5.0193	-7.1944	-15.3926	1273.6406	0
17.735	-15.8946	-1.3385	9.3694	-0.5019	-8.8675	-7.529	-1.1712	6.1905	3.5135	2.5097	-2.3424	4.0155	-10.206	-7.8636	-4.0155	-6.5251	-15.5599	1273.6562	0
14.0541	-16.5638	-1.6731	9.5367	2.0077	-10.0387	-6.6924	-1.3385	2.8443	3.5135	2.677	-3.6808	4.852	-8.8675	-7.6963	-4.3501	-8.3656	-14.8907	1273.6719	0
16.8984	-16.7311	-1.5058	8.8675	0	-9.3694	-7.1944	-1.5058	6.0232	2.8443	2.0077	-3.3462	2.175	-9.0348	-6.1905	-5.0193	-7.8636	-14.0541	1273.6875	0
18.5715	-15.7272	-1.5058	12.5483	-0.1673	-8.1982	-6.3578	0.1673	7.6963	4.3501	3.6808	-1.8404	2.0077	-9.2021	-3.8482	-3.5135	-7.1944	-13.0503	1273.7031	0
12.2137	-16.7311	-2.3424	10.7079	-3.6808	-9.3694	-6.8598	-0.5019	-0.5019	1.0039	5.0193	-1.6731	2.175	-7.8636	-7.6963	-7.0271	-8.3656	-12.883	1273.7188	0
14.0541	-15.7272	-2.8443	10.8752	1.0039	-9.704	-7.6963	-0.3346	3.3462	3.0116	2.0077	-2.0077	2.3424	-6.5251	-7.1944	-5.354	-10.5406	-12.381	1273.7344	0
18.2369	-16.5638	-1.8404	10.8752	-3.6808	-8.3656	-7.8636	-0.5019	8.1982	2.677	1.8404	-2.0077	2.3424	-10.7079	-6.8598	-5.1866	-10.5406	-11.7118	1273.75	0
10.3733	-16.8984	-2.0077	9.5367	-4.852	-10.0387	-7.8636	-1.0039	1.3385	1.0039	1.3385	-2.677	-4.3501	-7.0271	-7.3617	-5.0193	-10.5406	-12.5483	1273.7656	0
15.2253	-16.8984	-2.175	9.8714	2.175	-10.8752	-8.1982	-0.3346	6.0232	1.1712	2.0077	-3.1789	3.1789	-7.8636	-7.0271	-5.5213	-12.381	-10.206	1273.7812	0
13.7195	-18.0696	-2.677	10.8752	-3.6808	-9.2021	-8.1982	-0.3346	4.3501	0.3346	3.3462	-4.1828	-1.1712	-8.5329	-6.1905	-5.5213	-11.3772	-10.7079	1273.7969	0
11.8791	-18.0696	-2.3424	9.704	-1.3385	-11.2098	-8.1982	-0.5019	3.0116	0.5019	0.6692	-3.0116	1.3385	-9.5367	-7.6963	-5.354	-12.0464	-10.5406	1273.8125	0
15.2253	-18.7388	-1.8404	10.206	2.677	-10.206	-8.5329	0.1673	7.0271	-1.0039	-1.8404	0.6692	3.3462	-7.1944	-7.529	-4.5174	-11.5445	-10.7079	1273.8281	0
13.8868	-19.2408	-2.3424	9.8714	-2.3424	-9.5367	-8.5329	-0.8366	5.354	-1.0039	0.8366	-3.0116	-1.8404	-6.6924	-7.6963	-5.0193	-11.0425	-11.5445	1273.8438	0
12.0464	-18.9062	-3.0116	9.704	-9.0348	-9.0348	-8.5329	-1.5058	3.6808	-1.8404	1.5058	-3.5135	-5.354	-10.0387	-7.3617	-5.354	-9.5367	-12.7156	1273.8594	0
14.8907	-19.2408	-3.0116	9.5367	2.677	-9.8714	-8.7002	-1.3385	5.5213	-1.0039	1.3385	-3.6808	4.3501	-8.3656	-7.8636	-5.354	-8.1982	-13.0503	1273.875	0
15.2253	-18.9062	-3.1789	9.704	1.5058	-9.704	-7.6963	-0.6692	5.0193	-1.0039	0.8366	-2.0077	2.3424	-7.1944	-6.6924	-5.0193	-7.6963	-13.0503	1273.8906	0
8.3656	-19.2408	-2.5097	10.7079	-3.8482	-8.3656	-7.6963	0.1673	-1.8404	-1.1712	-0.8366	1.1712	1.0039	-10.7079	-6.8598	-3.1789	-7.0271	-14.0541	1273.9062	0
17.233	-18.9062	-2.677	11.5445	-2.677	-8.1982	-8.0309	0	6.3578	-1.3385	2.0077	0.1673	-3.3462	-6.0232	-5.5213	-4.0155	-6.8598	-14.5561	1273.9219	0
13.0503	-19.2408	-2.0077	9.0348	1.5058	-9.704	-7.529	-1.0039	2.8443	-2.0077	0.6692	-0.6692	2.5097	-7.8636	-7.3617	-4.0155	-7.0271	-15.3926	1273.9375	0
7.8636	-18.4042	-3.0116	10.5406	1.0039	-10.0387	-6.1905	-0.8366	-1.5058	-2.5097	-0.6692	1.6731	1.5058	-7.6963	-6.6924	-3.1789	-5.6886	-16.3965	1273.9531	0
10.8752	-19.2408	-2.3424	9.8714	-4.6847	-9.5367	-7.0271	-1.3385	1.1712	-1.8404	1.8404	-2.0077	-6.8598	-6.8598	-5.6886	-3.1789	-7.0271	-16.2292	1273.9688	0
12.5483	-18.9062	-2.8443	10.206	1.5058	-10.0387	-7.1944	-0.8366	3.8482	-2.3424	1.3385	-1.8404	0.6692	-8.3656	-6.1905	-2.677	-6.0232	-15.7272	1273.9844	0
8.7002	-19.7427	-2.175	9.5367	-9.0348	-8.3656	-7.6963	-1.6731	-0.1673	-3.1789	-0.8366	0.5019	-9.8714	-7.0271	-6.5251	-3.3462	-6.8598	-15.058	1274	0
15.2253	-19.0735	-2.677	9.5367	-0.1673	-9.2021	-7.1944	-0.8366	6.6924	-2.3424	-0.8366	-0.5019	-1.5058	-6.3578	-6.6924	-2.8443	-7.6963	-14.3888	1274.0156	0
8.3656	-18.7388	-2.5097	9.8714	0.6692	-9.0348	-6.5251	-1.5058	0.1673	-2.8443	0.1673	-0.5019	0	-6.6924	-5.0193	-4.6847	-7.529	-14.5561	1274.0312	0
10.7079	-18.5715	-2.5097	9.5367	-2.3424	-7.529	-7.6963	-0.6692	3.1789	-3.6808	1.8404	-2.175	-1.5058	-7.1944	-5.8559	-3.6808	-7.0271	-13.5522	1274.0469	0
12.7156	-19.4081	-2.677	9.704	1.0039	-10.0387	-6.8598	-1.1712	4.3501	-3.8482	1.0039	-1.1712	-1.3385	-2.5097	-2.0077	-11.2098	-7.1944	-12.5483	1274.0625	0
14.2214	-19.4081	-2.0077	10.7079	2.5097	-7.8636	-6.5251	1.0039	4.852	-2.175	3.0116	-2.175	-0.8366	-3.3462	-3.0116	-3.6808	-8.3656	-12.0464	1274.0781	0
4.5174	-19.91	-2.5097	9.2021	-0.6692	-11.8791	-6.3578	-2.175	-3.1789	-2.8443	0	-2.677	-3.6808	-7.8636	-7.0271	-2.5097	-10.206	-13.2176	1274.0938	0
12.2137	-20.7466	-3.1789	9.2021	-1.6731	-10.7079	-7.8636	0	2.5097	-4.3501	-2.3424	1.6731	-1.6731	-6.8598	-6.1905	-5.5213	-10.206	-12.7156	1274.1094	0
11.5445	-19.5754	-3.0116	9.2021	-4.6847	-9.8714	-7.529	0	2.175	-2.677	-0.3346	-1.0039	-4.1828	-8.8675	-5.354	-3.6808	-9.3694	-11.3772	1274.125	0
9.5367	-19.91	-3.0116	9.3694	-2.5097	-9.8714	-7.3617	-0.5019	-0.5019	-2.3424	-1.6731	0.5019	-2.3424	-7.8636	-5.354	-4.6847	-10.3733	-11.0425	1274.1406	0
7.3617	-21.2485	-2.0077	8.5329	-1.6731	-10.206	-6.6924	-2.175	-1.5058	-3.8482	0.3346	-2.3424	-0.8366	-8.1982	-7.0271	-4.6847	-12.2137	-11.0425	1274.1562	0
11.5445	-20.5793	-2.677	9.2021	-2.3424	-10.206	-6.8598	-0.3346	2.3424	-3.3462	-1.1712	-0.3346	-3.0116	-6.3578	-6.1905	-4.1828	-11.8791	-10.0387	1274.1719	0
9.5367	-20.5793	-3.0116	8.7002	-6.8598	-10.0387	-7.0271	0.1673	1.0039	-3.8482	-0.3346	-2.175	-6.1905	-7.0271	-5.6886	-4.852	-12.883	-9.8714	1274.1875	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2430.875	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2430.8906	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2430.9062	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2430.9219	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2430.9375	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2430.9531	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2430.9688	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2430.9844	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2431	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2431.0156	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2431.0312	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2431.0469	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2431.0625	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2431.0781	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2431.0938	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2431.1094	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2431.125	0
